daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
4,42,0,1,71,2,33,7,6,25,0
6,37,1,1,75,0,23,8,6,31,0
6,35,2,2,46,2,17,4,6,25,0
1,26,1,1,56,0,47,4,4,21,1
5,32,3,4,86,1,33,6,5,33,0
2,23,2,1,55,1,28,5,4,26,1
1,23,0,0,43,1,22,7,0,22,1
6,20,0,0,46,1,21,4,2,37,1
5,34,3,1,67,2,20,5,4,38,0
3,36,2,1,70,1,16,5,8,31,0
7,25,2,2,60,2,39,5,5,27,0
4,32,2,0,56,1,50,7,6,20,1
4,45,2,0,77,3,22,10,8,34,0
2,20,2,0,41,1,51,11,5,21,1
3,26,2,0,40,1,52,4,1,17,1
3,24,2,1,53,1,38,6,1,32,1
4,31,4,2,51,1,31,5,0,35,1
2,29,2,2,69,2,44,2,7,33,0
1,31,0,2,41,0,23,9,7,34,1
5,20,1,0,45,0,55,5,1,20,1
6,26,1,1,38,2,51,5,2,22,1
5,33,1,2,68,1,23,7,5,24,0
6,37,1,1,71,1,35,7,5,40,0
1,25,1,0,45,0,42,8,2,22,1
1,20,0,0,40,1,25,5,3,27,1
4,20,1,1,66,1,53,6,0,32,1
3,29,1,2,42,1,38,4,6,23,1
6,29,1,1,90,0,40,5,4,33,0
1,15,0,2,57,0,27,5,0,20,1
3,30,0,2,72,3,31,7,7,17,0
1,29,0,2,70,0,32,4,7,37,0
3,31,1,2,63,1,34,5,3,32,0
3,25,0,0,51,0,32,8,6,32,1
2,26,0,2,47,2,24,5,2,27,1
6,27,2,2,63,2,22,8,3,40,0
6,31,3,0,61,1,26,6,7,41,0
2,36,2,1,46,0,21,7,2,18,1
5,44,4,0,64,1,41,4,8,32,0
2,19,2,0,50,2,41,10,0,24,1
4,38,2,3,61,2,18,4,4,29,0
4,25,1,1,41,0,20,8,0,18,1
5,31,3,1,79,0,23,6,3,46,0
3,25,0,0,48,1,33,6,6,20,1
2,24,0,0,40,0,39,8,4,22,1
4,39,1,4,69,1,38,6,8,33,0
2,30,2,2,50,0,39,7,1,23,1
2,24,2,3,75,2,28,6,8,27,0
2,36,1,0,49,0,42,3,5,22,1
2,26,1,0,49,2,29,4,2,37,1
1,31,2,1,62,0,21,6,0,24,1
4,38,2,0,41,0,53,4,0,33,1
7,39,2,0,75,3,24,6,8,31,0
3,24,1,1,51,0,21,6,4,20,1
3,19,1,0,67,0,29,8,6,24,1
2,27,0,1,53,0,44,6,0,25,1
2,26,1,0,41,0,45,11,2,20,1
2,38,0,4,76,0,40,5,3,30,0
1,25,0,2,62,0,43,7,4,29,1
5,42,1,2,59,2,41,4,5,30,0
6,31,3,0,66,1,40,4,4,30,0
5,28,0,0,54,0,36,5,3,25,1
5,44,2,4,62,3,31,5,3,32,0
3,23,2,0,56,2,29,4,4,26,1
2,27,4,2,39,1,26,8,0,16,1
3,36,2,2,70,0,32,9,3,20,0
5,26,2,2,40,2,46,5,1,30,1
7,42,2,1,65,0,27,4,3,34,0
4,30,2,1,41,0,23,3,3,32,1
7,42,4,2,76,1,42,6,5,28,0
5,35,3,1,69,2,41,5,6,23,0
6,39,1,0,58,0,22,3,4,28,0
4,45,3,2,79,1,27,3,2,23,0
4,45,2,0,80,3,24,4,7,44,0
1,31,2,0,51,0,35,6,4,28,1
5,35,2,0,60,1,36,5,5,31,0
3,31,0,1,46,1,25,5,3,22,1
4,36,2,0,74,1,21,5,5,28,0
2,20,1,2,48,1,31,7,4,26,1
4,21,2,2,80,0,19,5,4,37,0
2,25,3,2,45,1,27,3,6,23,1
8,41,0,1,72,0,15,5,3,34,0
1,31,4,3,64,2,35,3,6,32,0
5,35,1,2,70,2,27,5,5,30,0
1,26,0,0,48,0,29,6,0,23,1
5,35,1,1,44,1,35,8,2,26,1
5,22,1,0,60,1,23,11,3,29,1
1,22,1,1,55,1,20,12,4,18,1
3,20,2,0,60,2,40,6,5,29,1
5,29,0,2,78,1,32,4,8,39,0
6,26,1,0,46,0,48,3,5,23,1
3,40,2,2,72,2,19,5,7,43,0
4,19,4,1,51,1,50,4,1,28,1
6,28,2,2,85,1,18,4,6,32,0
2,32,0,0,45,0,46,11,1,30,1
8,33,4,2,62,0,22,3,4,29,0
7,34,0,1,76,2,43,4,5,20,0
5,33,3,2,72,1,34,5,3,31,0
4,38,0,3,78,1,21,6,3,30,0
4,21,0,1,49,1,31,6,5,23,1
2,23,0,1,68,0,53,6,4,22,1
3,32,0,0,44,0,46,4,1,31,1
1,18,1,2,55,0,32,7,1,18,1
6,38,1,1,71,2,16,6,8,33,0
5,30,2,1,78,4,39,6,8,20,0
5,35,2,2,76,1,21,5,3,37,0
4,20,1,0,53,0,25,9,4,31,1
1,27,1,0,37,0,30,8,3,29,1
3,28,0,0,47,1,32,8,5,26,1
4,38,2,3,61,4,21,11,4,30,0
3,35,4,1,75,1,32,6,4,22,0
3,30,0,3,75,1,33,7,6,32,0
1,20,1,2,39,1,28,4,1,25,1
3,35,1,0,79,3,43,5,4,34,0
1,11,1,0,56,1,42,5,3,21,1
4,31,2,1,79,1,18,5,4,33,0
5,39,0,1,61,0,15,6,6,35,0
1,18,0,1,53,1,47,6,4,19,1
4,24,1,0,40,1,53,6,6,24,1
4,27,3,0,74,1,30,3,8,31,0
4,23,1,0,57,0,35,6,5,22,1
5,52,2,0,84,1,37,7,7,32,0
3,26,2,2,43,0,30,6,5,32,1
4,17,1,1,49,0,50,8,5,20,1
1,42,1,3,68,1,15,4,9,35,0
1,34,4,2,66,2,22,6,8,32,0
2,37,0,0,36,0,34,4,4,26,1
3,46,2,3,62,2,27,8,7,29,0
5,15,1,0,53,1,36,7,1,17,1
3,13,2,1,43,0,50,5,1,24,1
5,31,1,2,67,0,24,4,3,36,0
8,33,3,2,65,0,27,5,4,37,0
4,31,2,1,71,0,29,5,8,24,0
5,52,1,0,82,0,44,9,3,40,0
3,35,2,3,58,1,19,6,3,31,0
1,24,0,1,55,0,42,9,4,21,1
7,31,2,1,73,3,20,5,6,36,0
3,19,0,1,44,2,36,9,5,27,1
3,37,3,1,61,1,35,6,6,19,0
6,34,1,3,74,1,36,7,3,35,0
3,29,0,0,46,1,46,10,3,29,1
3,37,3,1,62,1,16,9,3,31,0
1,31,0,0,54,0,44,9,1,23,1
5,37,2,0,71,0,31,7,7,31,0
8,35,3,2,76,0,40,7,8,39,0
4,36,2,3,66,1,43,5,8,35,0
2,41,3,0,62,1,23,7,8,26,0
3,47,0,1,75,2,29,5,6,27,0
8,27,2,1,65,1,20,8,5,34,0
7,36,2,1,75,1,29,4,8,24,0
5,42,1,0,72,0,43,4,6,34,0
7,34,2,3,68,1,20,5,4,32,0
2,40,0,2,72,1,42,6,7,23,0
4,50,2,1,63,1,37,4,2,28,0
3,38,2,0,70,1,40,5,5,36,0
5,38,4,0,64,0,24,6,8,32,0
5,37,3,2,65,0,28,6,6,31,0
7,27,3,2,78,1,21,6,6,34,0
3,20,0,0,37,1,33,5,2,21,1
2,23,1,1,65,1,53,3,2,16,1
5,39,2,3,71,1,36,8,3,26,0
3,27,0,1,61,0,46,7,5,21,1
6,27,2,2,44,0,41,5,2,27,1
3,17,1,1,43,0,49,6,0,25,1
2,24,1,1,35,2,27,5,4,27,1
5,36,2,2,71,2,28,5,5,30,0
8,37,2,3,77,2,41,8,4,22,0
3,37,1,0,69,1,30,5,4,42,0
5,31,1,0,48,2,52,6,4,27,1
3,30,1,2,68,2,27,2,8,40,0
6,18,2,0,51,0,21,5,0,21,1
2,19,0,2,50,0,46,5,2,31,1
4,36,0,1,59,1,40,7,3,31,0
7,42,1,1,49,0,15,6,7,24,0
3,28,0,2,54,1,50,11,0,25,1
1,21,0,0,58,0,38,11,6,23,1
1,33,1,1,56,0,33,9,2,27,1
5,22,1,1,39,1,31,8,5,27,1
7,27,2,1,73,3,43,7,9,32,0
4,36,4,2,80,2,23,5,3,26,0
3,25,1,1,46,0,29,6,5,29,1
2,14,0,1,62,1,48,8,0,19,1
3,24,1,1,42,0,31,7,0,26,1
2,24,0,0,48,1,45,10,5,28,1
2,28,1,1,57,1,52,4,3,31,1
3,31,3,3,66,0,36,8,3,27,0
6,38,1,0,55,1,22,5,5,26,0
1,27,1,1,47,1,26,6,5,26,1
5,27,3,1,47,0,44,6,2,24,1
5,29,1,2,58,3,34,6,5,35,0
4,41,3,0,65,2,36,6,4,33,0
4,18,1,2,49,0,35,7,6,26,1
2,27,1,1,49,1,37,10,5,24,1
6,27,0,2,39,0,29,4,6,23,1
4,29,2,0,68,2,20,5,5,32,0
4,19,2,2,44,0,27,5,3,35,1
5,27,2,0,69,2,41,5,8,27,0
7,21,1,0,38,1,25,5,0,28,1
9,40,0,0,74,2,18,9,3,25,0
2,33,4,0,66,1,40,7,7,37,0
1,28,0,1,49,0,29,8,0,27,1
6,39,2,0,84,2,19,3,5,27,0
3,26,2,0,49,0,48,8,2,27,1
4,40,0,2,67,3,35,5,6,14,0
5,32,2,1,68,2,20,6,5,30,0
2,40,1,1,63,1,19,3,4,34,0
1,28,2,0,58,0,35,5,4,13,1
4,23,0,1,56,0,27,8,6,18,1
3,50,1,2,90,2,40,6,7,26,0
2,33,2,1,63,0,32,8,3,26,0
6,39,4,4,72,2,24,3,5,25,0
3,22,1,1,55,1,29,5,2,28,1
2,18,1,0,47,0,42,4,4,20,1
5,44,5,1,69,1,22,5,7,36,0
2,37,0,0,55,1,31,7,5,23,1
6,21,1,0,50,1,19,6,3,24,1
3,32,3,3,77,3,15,5,5,18,0
4,22,1,1,51,1,38,7,4,25,1
3,31,1,0,48,1,47,5,3,24,1
6,33,0,4,52,1,38,4,7,26,0
4,43,2,0,65,2,33,6,5,30,0
4,25,0,1,45,0,53,6,5,29,1
4,37,3,1,69,1,28,5,8,52,0
4,40,2,1,60,0,27,6,7,26,0
3,39,2,0,74,2,42,2,6,35,0
5,25,1,1,47,0,34,8,5,23,1
3,30,0,2,52,2,50,7,0,16,1
2,27,4,3,83,1,23,4,6,17,0
5,45,2,3,77,1,18,2,7,35,0
2,37,2,2,68,0,40,7,7,34,0
8,34,2,2,69,1,36,8,6,26,0
4,27,1,0,38,0,30,9,4,28,1
7,36,2,0,75,2,33,3,4,26,0
6,46,1,2,60,0,40,3,5,18,0
3,31,2,1,80,2,26,5,6,33,0
3,36,1,0,50,1,23,8,0,24,1
3,18,2,0,64,0,46,7,1,22,1
6,30,5,1,77,2,44,8,8,25,0
3,18,3,2,47,2,24,3,6,32,1
3,17,2,2,58,1,25,5,4,27,1
6,39,1,0,69,0,16,6,7,33,0
1,17,0,1,55,1,49,6,0,25,1
1,23,0,0,49,1,24,6,0,32,1
2,23,1,0,49,0,32,7,0,20,1
3,17,2,2,52,0,52,11,4,19,1
7,33,2,0,71,0,22,6,8,25,0
8,34,3,2,81,3,25,2,8,28,0
4,46,0,1,63,3,26,8,4,32,0
4,33,0,3,66,0,20,4,8,27,0
5,40,3,0,72,1,43,5,4,27,0
5,42,1,3,85,3,36,2,7,31,0
5,17,0,0,43,0,27,6,4,23,1
3,30,2,1,54,1,53,5,6,26,1
6,36,1,2,68,0,38,3,7,26,0
5,18,0,1,54,1,49,7,5,21,1
9,33,1,2,77,2,15,5,4,35,0
3,36,3,2,63,2,28,8,3,29,0
2,30,0,0,62,0,33,9,1,24,1
5,41,2,2,70,3,17,5,6,31,0
3,39,3,2,77,0,30,7,7,41,0
1,31,1,1,53,0,22,6,4,20,1
5,27,1,1,73,2,24,8,5,35,0
7,36,3,0,44,0,40,5,5,19,1
4,27,0,2,92,2,43,4,4,30,0
7,23,2,3,70,0,28,6,8,24,0
6,26,0,0,45,1,50,9,5,24,1
9,51,3,0,72,3,44,6,2,29,0
7,36,3,0,66,1,42,3,8,26,0
2,27,1,0,48,1,26,10,6,25,1
4,34,4,2,66,3,43,6,5,32,0
1,35,1,3,63,1,17,4,8,34,0
4,20,2,0,46,2,22,2,5,29,1
4,21,1,2,46,0,40,7,1,19,1
4,23,1,0,55,0,33,10,2,30,1
3,27,0,1,42,1,30,7,5,18,1
5,30,2,1,42,1,33,3,1,20,1
3,28,3,0,49,1,45,5,4,22,1
6,23,1,1,46,0,28,4,2,25,1
8,29,2,1,74,1,17,6,6,44,0
4,25,1,0,66,0,44,11,6,27,1
6,50,2,1,73,2,43,4,8,36,0
3,33,1,2,69,1,33,7,3,20,1
3,25,2,0,50,0,27,8,5,21,1
3,23,2,0,44,0,52,7,0,28,1
5,26,1,1,44,0,51,6,4,28,1
5,20,2,1,41,1,22,6,7,34,1
3,36,2,0,76,1,23,6,8,29,0
8,36,3,3,73,0,23,6,8,26,0
3,23,0,2,61,1,35,8,2,29,1
4,29,3,2,82,0,30,6,6,37,0
5,24,1,0,56,0,54,10,5,28,1
4,27,1,0,45,0,30,4,6,28,1
6,28,0,1,64,3,28,5,7,34,0
6,36,1,2,61,2,27,7,5,38,0
1,29,1,2,85,0,27,6,5,29,0
5,31,1,2,80,2,35,5,8,34,0
1,14,1,1,50,1,20,8,1,32,1
5,35,0,1,54,1,34,9,2,19,1
3,24,0,1,52,1,52,8,4,19,1
4,37,2,3,62,1,32,4,8,32,0
2,28,2,1,52,0,39,8,3,25,1
3,20,1,1,50,1,29,5,1,25,1
3,32,1,1,55,0,40,7,6,23,1
3,39,1,0,70,3,31,3,8,28,0
2,23,2,0,78,1,21,5,3,28,0
3,26,0,0,45,0,27,9,2,25,1
4,27,2,1,45,1,31,1,1,24,1
7,38,0,2,70,0,27,5,7,33,0
4,28,1,0,46,0,41,5,4,21,1
6,45,2,1,74,0,15,7,3,34,0
4,35,1,3,74,0,34,3,3,32,0
2,20,1,0,64,0,26,6,3,27,0
3,25,1,0,50,1,45,5,3,21,1
3,32,2,4,67,1,35,5,4,26,0
1,25,2,0,47,0,40,7,3,22,1
7,26,3,1,68,0,35,3,7,32,0
6,38,1,2,60,1,21,5,5,27,0
2,26,1,1,69,2,26,4,5,36,0
2,35,2,2,65,2,23,6,7,32,0
2,22,0,0,54,1,28,6,2,34,1
2,21,1,0,46,0,23,6,5,22,1
5,35,2,3,74,2,34,4,7,36,0
6,31,0,0,79,0,33,5,5,30,0
3,38,2,1,48,0,33,8,5,22,1
2,34,1,2,58,3,40,8,6,21,0
3,25,1,0,47,0,25,4,1,32,1
3,34,0,2,96,1,38,6,2,24,0
1,19,2,0,41,1,21,7,0,30,1
6,27,1,2,78,1,35,7,4,26,0
3,30,1,1,71,0,35,3,3,39,0
7,31,1,2,72,4,25,5,8,29,0
3,27,0,1,65,1,45,4,3,23,1
3,39,5,1,68,1,35,8,8,22,0
5,33,2,0,61,1,40,6,0,27,1
1,26,0,0,48,1,41,6,2,23,1
2,37,0,0,69,0,28,5,3,32,0
2,29,2,2,79,3,40,8,8,37,0
2,23,3,1,45,1,20,7,0,31,1
3,26,0,1,62,0,51,7,0,20,1
4,34,3,0,69,0,32,5,7,27,0
7,29,2,2,76,1,42,5,4,25,0
5,36,5,1,82,1,18,4,4,31,0
6,21,0,0,46,1,33,9,3,25,1
3,35,1,2,58,3,33,4,8,38,0
3,24,0,1,48,0,34,4,2,29,1
5,20,1,1,49,2,52,7,1,25,1
3,46,0,0,57,2,41,7,3,21,0
8,30,3,2,73,2,21,2,5,29,0
4,30,2,1,59,1,33,5,2,16,1
4,34,2,2,75,0,19,8,4,28,0
4,34,1,1,60,0,34,3,0,28,1
4,46,0,1,52,1,26,5,8,32,0
4,27,1,0,48,1,31,1,2,28,1
5,37,5,3,64,1,22,8,3,21,0
1,24,0,0,43,1,38,6,4,29,1
4,27,2,0,49,0,52,4,5,21,1
3,31,4,1,68,1,42,9,3,30,0
2,33,0,2,52,1,33,9,0,26,1
5,40,1,0,77,2,23,7,8,30,0
4,25,1,1,42,2,23,11,2,18,1
5,24,1,0,53,1,38,4,4,25,1
7,20,0,2,72,2,15,3,5,32,0
6,21,2,2,58,0,39,2,5,33,0
2,27,2,1,43,1,33,9,4,13,1
7,27,2,1,75,2,15,5,5,26,0
4,22,1,0,55,0,44,6,6,27,1
6,45,3,2,81,1,16,5,7,31,0
4,27,0,0,51,1,34,9,3,26,1
5,32,5,1,67,2,42,5,8,27,0
4,27,1,0,48,0,48,5,7,18,1
2,41,2,0,74,4,35,7,8,33,0
3,35,3,2,71,2,43,8,7,28,0
4,36,1,0,57,2,41,4,3,21,0
4,28,2,0,59,1,42,8,4,28,1
7,26,0,0,48,1,43,7,3,32,1
6,34,1,1,75,0,44,5,4,31,0
4,27,1,1,77,1,40,5,4,43,0
1,29,2,0,50,1,47,5,5,23,1
4,22,1,0,44,0,45,4,3,34,1
4,30,2,1,43,1,25,4,4,30,1
7,37,3,2,57,2,34,9,8,39,0
3,23,2,0,52,1,22,7,4,22,1
4,44,0,2,72,1,33,2,7,33,0
6,35,2,1,64,1,40,6,4,31,0
4,44,3,2,68,4,20,6,7,28,0
4,27,3,2,70,0,15,7,3,39,0
4,40,1,2,57,0,37,5,4,31,0
8,38,4,1,63,1,35,8,6,27,0
1,27,2,1,48,1,23,8,5,29,1
4,33,1,0,55,2,44,10,4,32,1
2,39,0,2,67,2,19,4,7,31,0
6,18,1,1,47,0,33,11,5,30,1
3,41,2,2,68,4,15,7,9,37,0
5,40,2,2,75,0,33,9,4,32,0
3,28,3,2,54,3,39,9,7,29,0
2,20,1,0,46,1,38,6,2,29,1
3,24,0,1,58,0,24,7,1,21,1
8,36,3,0,72,1,15,4,6,26,0
2,40,3,1,62,0,16,0,3,37,0
3,35,1,1,59,1,24,6,4,21,0
1,23,2,1,44,0,20,10,4,22,1
3,19,2,1,52,1,30,7,2,20,1
2,31,2,1,53,1,48,3,3,27,1
4,24,1,0,55,1,35,8,5,22,1
3,33,3,3,73,2,19,7,9,43,0
4,15,0,1,53,0,44,8,5,24,1
5,18,1,1,52,2,20,4,6,33,0
2,26,0,0,63,0,29,5,2,38,1
4,25,0,0,47,1,21,5,4,28,1
4,28,2,0,50,1,27,6,1,25,1
3,37,2,0,63,2,21,10,6,34,0
2,23,2,1,56,1,24,5,7,29,1
7,33,0,1,73,0,26,3,5,28,0
3,38,2,1,69,0,43,7,8,20,0
6,35,5,2,72,3,20,4,8,32,0
4,33,3,1,72,1,26,6,8,38,0
2,23,0,0,44,1,34,5,2,24,1
4,37,1,0,74,2,30,4,9,21,0
6,37,2,2,82,2,31,3,9,30,0
4,27,0,2,48,1,28,4,5,27,1
6,35,4,0,70,0,18,9,8,28,0
7,37,1,2,75,2,39,7,6,35,0
7,36,3,2,65,3,40,8,9,29,0
6,41,2,3,60,2,36,3,6,31,0
2,25,0,1,64,1,46,8,5,27,1
7,41,1,1,84,1,36,4,3,38,0
2,32,2,0,43,1,44,8,0,31,1
4,20,4,0,60,0,53,4,0,23,1
5,36,1,1,67,2,20,9,5,31,0
1,29,0,2,65,3,35,5,5,33,0
5,23,2,1,32,0,40,5,5,23,1
5,38,2,1,73,2,30,7,3,29,0
3,37,3,0,69,2,26,6,5,30,0
5,23,0,1,41,1,29,6,4,28,1
4,25,2,1,48,0,29,7,0,29,1
3,43,2,1,60,0,35,4,4,29,0
4,25,1,1,41,2,54,6,1,21,1
7,35,3,2,70,1,42,6,4,27,0
5,23,0,2,76,0,35,6,5,43,0
3,24,1,1,54,0,52,10,1,29,1
1,21,0,1,57,0,46,6,2,21,1
3,22,0,0,39,0,38,5,3,28,1
3,17,0,0,49,0,27,7,6,24,1
1,30,0,0,52,1,41,8,1,31,1
4,20,3,2,43,1,31,7,5,22,1
4,46,1,1,87,2,43,2,3,37,0
4,19,0,0,55,1,32,9,0,36,1
4,17,2,1,47,0,43,4,2,31,1
2,27,1,0,38,0,50,5,0,18,1
2,18,1,1,72,0,18,4,4,20,0
5,28,4,2,67,2,35,5,8,35,0
7,34,1,1,83,2,29,6,8,27,0
3,34,1,1,85,1,33,7,3,35,0
4,19,0,0,53,1,50,7,5,22,1
5,42,2,2,77,1,43,3,8,29,0
4,34,1,1,51,1,26,11,6,23,1
1,23,0,1,40,0,35,3,3,20,1
2,29,0,0,48,1,26,8,4,23,1
5,38,3,1,64,2,36,5,8,27,0
4,33,4,2,67,0,43,6,5,27,0
6,28,2,0,65,2,22,6,4,35,0
10,30,3,1,70,0,32,4,4,22,0
3,22,2,1,50,1,38,7,4,14,1
7,34,1,0,70,2,26,6,3,29,0
4,30,2,3,81,0,30,5,8,33,0
4,30,1,2,77,1,36,6,6,24,0
4,19,0,0,57,1,53,3,3,21,1
3,32,4,2,59,2,19,5,8,19,0
4,27,1,3,67,0,24,4,7,29,0
4,19,2,0,57,0,37,7,1,22,1
5,15,0,1,43,1,29,7,3,21,1
5,39,2,1,74,0,21,9,7,29,0
6,48,1,2,81,0,34,6,3,37,0
6,30,2,2,69,0,38,4,2,26,0
3,38,1,1,73,1,17,3,5,21,0
7,39,1,1,71,2,25,6,5,35,0
2,34,3,0,67,0,23,3,8,27,0
7,15,1,0,59,0,45,9,4,31,1
3,27,1,0,58,0,41,9,5,20,1
1,25,1,0,49,0,42,7,3,24,1
2,32,2,1,53,1,33,9,0,29,1
2,21,2,0,51,0,51,11,4,21,1
4,29,2,2,85,1,28,10,3,24,0
1,18,1,2,46,1,42,4,7,29,1
2,21,0,1,48,0,49,7,1,22,1
5,25,2,1,56,0,51,6,2,22,1
3,27,0,0,45,0,22,8,0,24,1
5,30,3,1,50,1,38,5,6,24,1
3,19,0,1,46,0,38,8,5,21,1
3,21,2,0,55,1,53,6,0,37,1
5,31,0,1,55,1,34,8,1,29,1
3,32,1,2,49,2,48,3,7,23,1
2,17,2,2,49,1,51,7,3,22,1
3,28,2,1,57,3,23,6,4,21,1
7,36,3,0,70,2,34,5,8,34,0
6,26,1,0,46,2,52,6,1,23,1
6,41,5,1,81,2,31,8,5,32,0
6,29,1,1,70,0,36,7,6,28,0
3,18,2,1,52,0,33,5,4,22,1
3,34,0,2,71,2,28,5,5,36,0
6,29,2,0,70,1,34,3,6,41,0
5,51,3,1,62,2,38,6,6,26,0
3,22,0,0,76,1,36,9,7,30,0
6,35,0,0,45,0,28,11,2,21,1
6,39,4,3,55,2,28,7,5,28,0
3,44,3,2,66,1,29,8,6,39,0
6,38,1,0,67,0,40,4,4,23,1
5,41,2,2,69,2,36,7,4,36,0
3,33,3,0,75,2,33,8,8,24,0
4,26,1,0,52,1,36,3,2,21,1
3,34,0,1,75,2,30,7,6,31,0
2,26,0,0,43,1,20,10,6,30,1
2,29,2,1,79,2,33,6,6,33,0
1,25,1,0,47,1,21,8,5,22,1
4,25,0,1,45,0,51,7,3,24,1
5,26,3,0,65,2,38,4,8,38,0
3,20,2,2,51,2,44,1,3,30,1
4,23,0,1,42,1,48,10,5,24,1
3,22,2,1,42,2,29,9,3,35,1
1,23,1,1,59,1,45,8,2,26,1
3,37,2,1,75,2,16,5,7,25,0
3,21,2,0,53,0,49,7,5,25,1
2,19,0,2,45,2,53,7,4,25,1
4,36,3,1,76,2,23,6,3,36,0
4,30,0,0,64,0,33,6,3,23,1
9,37,2,2,62,2,15,10,5,38,0
1,41,2,2,76,2,24,7,5,39,0
2,22,2,1,49,0,38,6,3,22,1
6,40,2,0,64,1,39,9,7,32,0
2,41,1,1,67,3,29,5,4,25,0
3,25,0,1,54,0,41,10,2,16,1
2,23,0,1,44,1,35,8,3,27,1
6,39,3,5,73,0,35,6,7,34,0
5,32,1,2,46,0,37,5,0,28,1
7,30,1,3,66,4,22,9,6,26,0
4,23,2,1,59,1,31,5,6,25,1
4,31,2,2,59,1,35,5,2,30,0
3,38,2,0,74,1,31,5,7,28,0
1,27,2,0,50,0,47,7,1,24,1
2,29,4,3,81,1,34,6,7,31,0
5,22,2,1,61,1,54,7,3,30,1
1,25,2,0,44,2,41,7,4,17,1
6,29,3,1,79,0,26,6,7,37,0
4,30,3,2,65,2,37,4,5,31,0
5,31,0,2,69,1,31,4,8,33,0
4,30,1,2,61,0,38,4,8,32,0
2,32,1,0,43,1,31,7,3,25,1
3,25,0,2,50,1,28,5,0,25,1
8,35,2,1,70,1,36,4,4,33,0
4,28,1,0,46,0,34,7,3,23,1
4,31,0,0,57,2,32,8,3,28,1
4,33,3,2,71,0,44,6,4,30,0
4,40,3,0,78,2,16,7,5,38,0
4,22,1,1,42,1,21,6,4,20,1
3,38,1,1,79,1,16,6,4,36,0
4,30,1,1,39,0,30,7,0,24,1
7,37,1,0,53,1,23,7,6,24,1
3,30,1,3,59,0,43,4,7,25,0
4,25,2,1,50,0,45,8,4,23,1
3,40,2,1,59,1,43,5,5,29,0
2,25,1,0,69,1,17,7,7,30,0
1,48,0,1,76,2,23,7,5,26,0
5,30,1,1,44,1,52,5,4,23,1
4,35,2,2,60,1,20,2,4,22,0
6,35,3,1,69,0,30,6,5,26,0
4,54,1,2,66,3,43,4,8,29,0
4,26,1,1,41,0,38,6,5,15,1
5,34,3,2,44,1,43,5,0,28,1
4,23,2,0,41,0,44,2,5,28,1
6,43,1,1,82,2,20,2,9,35,0
7,25,2,0,54,1,23,6,5,30,0
3,28,1,0,45,1,33,6,2,18,1
6,34,0,2,69,1,23,6,6,27,0
4,25,0,0,40,0,45,4,1,31,1
6,28,1,0,45,1,33,4,1,35,1
2,19,1,2,40,0,22,8,3,20,1
3,39,3,2,60,2,31,6,7,34,0
2,25,0,2,48,0,35,5,4,16,1
6,33,1,2,57,1,30,4,4,29,0
3,29,1,3,73,2,42,3,3,31,0
4,19,2,0,59,1,31,6,1,22,1
4,23,2,0,49,0,51,6,0,20,1
6,22,5,1,68,1,23,7,5,25,0
4,29,2,0,52,0,48,5,1,31,1
1,28,0,1,51,0,33,7,4,23,1
5,30,4,2,92,2,40,6,3,26,0
2,24,2,1,46,0,36,3,5,16,1
5,31,2,1,69,2,37,4,5,32,0
7,34,1,0,65,2,43,5,6,38,0
3,23,3,2,53,0,31,6,2,25,1
4,37,1,2,39,1,28,2,7,27,0
6,31,3,2,75,0,29,6,3,27,0
3,28,1,0,46,0,43,6,6,30,1
5,29,1,0,83,1,30,5,8,20,0
7,40,1,1,55,3,42,7,7,31,0
2,26,2,0,53,0,31,8,0,28,1
1,29,1,3,78,1,33,7,6,22,0
3,34,1,2,93,1,22,6,8,37,0
2,38,3,1,77,0,15,6,6,30,0
3,34,0,1,47,1,38,6,0,26,1
3,33,2,3,58,2,23,4,6,24,0
4,36,1,2,90,1,40,8,2,36,0
5,37,0,0,64,0,34,3,7,21,0
4,16,3,0,53,1,36,7,6,29,1
6,26,3,2,62,1,28,6,4,38,0
7,33,1,1,66,1,40,5,3,24,0
3,19,1,1,38,1,25,6,5,24,1
3,31,3,1,74,2,32,2,4,33,0
1,30,0,1,43,0,37,9,0,32,1
1,38,1,1,78,1,39,7,4,35,0
3,25,1,0,52,1,47,10,1,25,1
2,37,2,2,68,0,24,4,5,26,0
6,38,2,0,68,2,27,8,7,35,0
3,27,1,1,70,1,26,7,4,23,1
8,29,2,1,62,1,30,8,9,30,0
4,49,1,2,71,2,30,8,7,29,0
1,46,3,1,63,3,24,4,4,23,0
4,46,1,0,74,3,26,5,7,26,0
3,32,0,1,62,2,35,4,3,28,0
3,25,0,0,58,2,44,7,1,25,1
5,26,0,1,61,1,43,5,2,29,1
3,31,0,0,54,0,43,3,0,32,1
2,21,1,1,45,2,20,9,0,28,1
3,34,0,1,68,3,35,6,5,26,0
6,37,1,2,77,2,43,6,5,21,0
4,31,3,4,88,0,41,6,4,24,0
2,22,0,2,47,1,28,3,5,35,1
4,27,2,0,41,0,23,9,1,19,1
4,21,3,2,50,0,44,8,2,33,1
9,31,2,2,86,2,30,7,2,24,0
2,38,3,1,61,2,41,6,5,32,0
3,36,3,2,66,2,25,8,4,35,0
4,41,4,3,80,1,18,3,8,26,0
3,32,1,0,51,1,48,5,3,26,1
